wallet,credit_score
0x0227bca5020404a04e76eb3b2c4162a4ef9f0ec0,613.67
0x0228213c43f6c2634a1bdad2fcab7316256cdff6,641.15
0x02284b35e4d03658aa5f6e63320c1185ed916258,487.7
0x022860885b57964e4daa35e0838a9427a861ef65,606.95
0x0228c4032162fc5485f00f2638822c15f32ca561,744.07
0x0228d303473dba1d64a1ebdf22ffa011408bf93c,636.23
0x022912e31d168930df41a7d0860a588a53a2fdd6,612.84
0x022953327bdc06b41b8888e6cc8b0b3eaf8f9500,601.62
0x0229a3d4fab214ac8ae4fe6a5bb1b7279592ac9d,683.49
0x022a09f4cb866d4d70853c9f8d50ce33f1fa0db7,792.95
0x022a109627e1f304eb65977c61b99b0b894868e5,745.01
0x022a4e92b9a9b3334d61c6bdfeb6dfe9bf7bcc7d,335.46
0x022a5be21c7b835e1f44700c8845d97d6d045a73,608.06
0x022ac4cd6291b77ba01ad70f61f5fff60198ed82,609.84
0x022b36e7d24e441b4d5e8293b94552773fdef176,513.34
0x022b3fa410364e1e28054b704b0da3b67aa6dc90,566.39
0x022b4cb0486ddba599ea38a28134ce571883dc5e,656.97
0x022b755d4b5db88a2c32499fa667904fbe24c928,789.74
0x022b8932c3ca883592e054a6ea2977fe4f4dbe7b,604.78
0x022b9608392711481a768f61a7305747d33c2649,601.64
0x022ca32d31da3ef85922aafd9ad29c5b2418172c,649.23
0x022ce4715b44ef6f0ead8561b29da676928d16f3,468.74
0x022cf8fcf32a0af972cb723d82e0120b43c79af0,398.12
0x022d41d3071853f439b0d861a93ff9834b822d36,492.63
0x022d9d334a2ff3ccd372fa345c87106e3428b0f4,758.27
0x022db3d2cb668693ea15009057076a7f5e973ab7,524.37
0x022e790edabe6999a2b81dd92f685093f4371b70,667.04
0x0230b6df83cc33bcf9c7c29ace1ae5078fe36b74,457.01
0x0230bc307520081725023ab397785a35a96f233c,740.4
0x0230d420819b2654845fb9c570ac53c969b6c386,722.98
0x0230ddd091c49400b810ba8cc3953de9d803a75b,661.03
0x0231941abbc3dd9ced1f3279dcf862ff5c233c4b,601.57
0x023199a96a6e1ff70f46d6c6f4b3045ffe41d2dd,285.07
0x0231ef83f09887b434cbf714c3e2c1a53447f2d0,671.96
0x0231ffe3d56064d3e480fbc47742d6bfb59a9101,606.64
0x023234656d0c392c955965ed34e5b4862ffd1574,697.31
0x023361359d0b6214e3810116f6e4edd51c24edaf,670.22
0x0233760ac2ae6fa40dc3864ea95f7721cae8ed2d,735.99
0x023430b58f86aa69730c8ab59fad2d2f4eea37cd,611.5
0x02347ae1abf2e0cd763a592842aa5d6548ca0b3d,600.0
0x02349bc43d584a0f18fef86627d22eb4f362454b,545.86
0x023768fbb4dcef5ce609f8d262cebc33860e9c30,635.02
0x0237998acdc4cf790faeddbae7d2c6b223d4e938,718.0
0x023876998090f4a06ad08b13fd942e44d3168d2e,431.59
0x0238d0aa37457dc99a0e9a41d109b861f0aa0b96,629.5
0x02392917c57206903ef11d936c65d3c454fde057,608.59
0x023ac6a83885a2fcab7d5302534e5b3879e744c0,601.64
0x023bbf778d8f5dd2e8e469f6e627f57d3b97faad,660.7
0x023c3e0bc65999c66d0711bcb2e2d30152895fd1,666.17
0x023c43727bec8aeb89a47d828af31b99e97308b4,692.24
0x023c95f5975ee83991047a4019a8fe7e4f8c56ea,601.59
0x023cdc94241a89099f4be29f13c02121744451f1,660.78
0x023cf85b4b860caa294d518e7e1f50b45361f3db,461.19
0x023d1b3fb8c5159dc8c3d216cfca0ba8937a074f,719.29
0x023d208c4ded862fc9c4b77f6f751b781019ae9c,608.01
0x023dae0fc6722a75972b277d5ec54885177ad68b,451.91
0x023dc0303836189bf3f921476a51ce6898f180ad,726.54
0x023dd37773b7aaf99ef979f3b3e0e89f1e838bcb,600.03
0x023dd591110dea6c9414787180e9c7a0c779c0d1,660.84
0x023df098661175cddda47704d6cfef8fe5cd9c83,620.05
0x023e358a8ed5782c72ed6ada3b71b41fa234e74b,718.24
0x023e73aa5dc6a1feadad4410abb65a010a710fdf,656.97
0x023ebb99d4b85e6470c6e45a3f2e70ab446d3e7c,562.44
0x023f57cc43fb63b4d6d5a18f8f656d828c40e489,607.98
0x0240099b8b2b9a5b408e8de96131e93ed7fed9de,369.82
0x024053954b25e537a1eec0473d59e9d5e0b54200,608.14
0x0240a0bc68d5a23dcb87ff51960bd67d01f6e247,600.03
0x0242b6cc997fc1c438d01421bef7839932d9de26,605.39
0x0243c7769ed199491b84409f3e70dcc28a94acf5,418.63
0x02446a7eda8401db1e3ad37060042b14910350f0,664.36
0x02447847989945cf88041ee712d9cd8dcc8ecc36,660.55
0x0245126a00cc1d2030adc172e8940daac4cbaf18,651.81
0x0245f104b40838219ccb47ca912b957848072e5b,656.79
0x024606f945ea417907f07bfd1965b8e41260748d,656.88
0x0246b0a279dd8466ecba9b3b0af5f51076763e09,534.91
0x024703e2966869ebf5a522a2796ec53e31bcf9e1,716.94
0x024713784f675dd28b5ce07db91a4d47213c2394,632.81
0x0247461af9aa7b6c38901ecc1ba56ec07b4481a7,602.12
0x02474c6133b2e0de0e50811779436aaa300e49f8,660.71
0x0247542b512035f5d1373358e86683a04b1c1769,554.77
0x0248d827e45291b75c60cd9c66cf4d5b8ed4223b,702.65
0x02491d37984764d39b99e4077649dcd349221a62,526.62
0x02499b7b592820c7889e9dbe15a15d314c811ce7,634.32
0x0249bea8bd7820ce8c8f122dc48ca1a2adda1ca6,541.33
0x0249e53c098646467fd551a8e16b1afc1c40ae7d,673.57
0x024a9d082eb98a353c3583bfd0050e2410f330c7,688.47
0x024b52ddd4a3562768ecd61b1c2cdf35d0613e0a,622.83
0x024c33affbf5499b02d97ccc3358dcbc7640d1d0,569.37
0x024c74f59e3c377510243e305573f393ee48e9fb,608.06
0x024c96a25f56b855e2b50338ee6c0540205fb3ee,600.0
0x024d37ae44d299b9cef36d348232a66801c3a25a,634.13
0x024e14fa72c351f132475f297f64521a7fae286a,787.75
0x024e1c249abaa8f5369b3f4c4ae2b42fe4a42a1b,601.64
0x024e3c5dce2044ccf6b28179b88e9db503ee5c11,563.62
0x024f9b9537996ff27e6d57469418b14b77d91ce6,682.76
0x024fa9444a644ca26705a48486b05d74292412aa,775.42
0x024fc1c9a1e23106bcaeda73744f4acd742e378a,610.43
0x024ff3388331e62d6f9503057d211d74650b1998,488.37
0x0250d8bb140926f8ddc259c9387fe34ce0c8c57d,600.0
0x025123f35f34993e0ac581f118271e6170e2aed4,661.09
0x025145e68a91730eb521d9969da9dacbc73962b6,645.48
0x025173dbf24729ca136788bfc953c52d68f76c0b,600.02
0x025199bf0c349f6cdc3935d708d08646e3960ba3,418.63
0x0251a94286c3a2cfebefd2558b916b7a6c180476,608.52
0x025240adb2807492533b854de7764e85223c43e6,446.89
0x025297ca7459dd67dbfd8443d9b5f321e89fad83,562.27
0x0252e3524f4d28702b6b3ab7aa7c8eacaa9caf4d,412.29
0x02535f81854b731a185a765286f7196c6c2b63a4,757.35
0x0253a60208a4b7e121489955e1c4c53c5e22eb24,656.94
0x025414a2fee2c30ac83ce3a4ae7e38e6162178b7,600.0
0x02541c321cf0f1bbbdec7325d816acbd2aafb882,608.64
0x0254569fb995558c568b0ba40f93cf5789f3eaec,701.47
0x025466fb7e5351313939f54399fae325b62e53bf,716.12
0x0255c9d3850caca1152aeb20425c264787661692,850.08
0x02561edb032a795fa02e46d1ec922ef0fbca14a5,441.11
0x0256b3d533b384fd24bfef8f61491ceea5426b5e,522.06
0x0256ba1f18ca0f91a93bdb2f218d91dd20ee428a,418.08
0x0256d43f6af4a9c14096c4d188a8d25380cc1e95,393.94
0x0257272644deb3c685ec485700b7ff8f375d8879,389.15
0x02577874b50993e03070e7c7eefa78eac31cadd5,686.46
0x025792a600b4844383a838f9ca9d97394ad23369,762.92
0x0257bc0be8a81893f201dd679e561e98b155c264,669.9
0x0257c9642f615dea26ba140f1f6e2875eed04031,600.0
0x0257fc2aa74432212668a587a6e3ff0c0df2e317,667.92
0x0257ffe501e6d7670c5510b6d8a558eddea79475,736.12
0x025817be5fbbe7db8bbac15f20c3c81852cef12b,601.63
0x0258527810d6b6317e2a8426c765f88dd4064cd2,600.0
0x0258aa61198204d52dbed666326bed75b3a09126,759.43
0x0258fefede90decf71000c32412f33726b27d5c0,432.05
0x0259575795db48a8dbc036ca387762c95ceee9b5,620.43
0x0259dd342c7cb02ed24445342620a1a502770d48,689.65
0x0259fa6d53ab21b16d8d3e95b81c99b5b74cff8b,601.6
0x025a17b52b74fe913eb751ec001ed71bb188aaa3,602.29
0x025acefa3cf20e71f44ccd3b81e2c1924602c48b,504.11
0x025b6d0137e847ba5df51e8af8508e4874d2ddbd,512.8
0x025bbb8ef2d8ade3ae7b2ed26765be344d94296f,442.31
0x025bc6b46c828a9cf89f036a447c269888207985,656.86
0x025cbfcaf636265ea78a5ca1bf1b688a84a3afc2,655.6
0x025e5b9df86443eb28827645c3db2a9a36c3d670,652.74
0x025fedc5cf1f0a2317f991a0d43322f763d1c245,672.32
0x02608d35121db289427f6fd4fa53e93b5cae0bdf,512.62
0x02615eb2838102011972e092add331d9e723448f,700.09
0x0262af8dff0aca22f8484e83b92d55328701ecfe,714.29
0x0263c0db809c695ddb08c0fbd4b0c5a2e41e9b1d,601.64
0x0263c51c0e9812f7702960c62678311867cf869f,656.89
0x026439f5f63c64472aa2a6c639003e1f5e8c8058,609.84
0x0264ac5bc4626a76eb59a761b1075a36c7b2b860,640.83
0x02662348a0c536e9444d8bc3cb6f9a5af39e3d18,656.44
0x0266e5afc61b51f53d3aa70dc6f2438656909d94,568.53
0x0267640eefc2a0c4ed2c3b7fc4cf7f920a215b4e,771.45
0x0267c58c62587e65e816d39570769fb34c9b4ab5,534.45
0x0267c774380db18ed0c9ca3e41ed086e53750480,659.19
0x0267e55f02fcf8a26a2f5674321e02ff1971e6d3,601.68
0x02682dcf41d8edbb797dba7a1b8f761b52cc6e0b,468.47
0x02688d5a7262c765ab251eedc673364e2a223f9c,684.67
0x0268c472991073c5b959236d916b6801e5f0ac52,678.76
0x0268f26c311fee1e2652b78e0f4b186239bb30e3,766.59
0x02692deba5e6310b82cf8169058dda036cec8299,726.09
0x0269ae21dbae267fb041ee16ba8500dd0fde2f2d,732.11
0x026a45e4ee23f6777ef668cc21ce816e791926fa,727.96
0x026a55d367905cc892280e5ba04d64e9d745b86c,793.93
0x026a70d0c086a56cc9118ebd416e69cc15a0ad7b,600.0
0x026a94e94cc11b082cd663b9d92fd07a6d708887,709.14
0x026ad6ecd5124809d5f3b393f6a94ac195ca55b9,726.33
0x026ad881fc19964d8d184b4a691d049cc59a45a6,600.03
0x026b3b45e33986244fbbb060d1387bc896b0da8a,657.17
0x026bdccdd3a4327905c1075ae4b90908ec027add,667.91
0x026c2da77a4584478550de459a6abb848519ffe4,680.96
0x026cfe8238076c5500416ce21c6c3b3e00484494,601.62
0x026d639c41b00c686ad758543cf569dfcf2e3d4a,654.63
0x026d91ed039c1c67623df86c399c13deee6a9365,608.1
0x026dabd6be7ad158b76eb7a2a3d4f421f52902b6,615.91
0x026de7b3d021dd600438f69e49c0e34495bf0edc,755.63
0x026e0a569b23b6afac6520a977fcb83192f370f1,725.24
0x026f1313e8e40682321b7c819223575a18e537a6,687.17
0x026f60f1b29eea84a8c02ec14f2edcb3369a8c7a,668.47
0x027011c0fd7e86ab7fcab831b204fddfb6af2ed7,472.25
0x02703abfdc84e7614bdc52f9e65952a8c0ac4a2a,395.46
0x02704afeed85438de25e9c73ca719b6940e2ae02,673.27
0x02706710a0bd191361d1935d74e812a9c588cd05,775.96
0x02708e817ac0bf55c3be213a59fbf133f1ef741e,602.08
0x0272af7b463992f2ede10d8f67da310ee493caec,615.81
0x0272c4b2d9fff2b858a0cae4ddbf162b7871bd20,600.03
0x0272ee737cde66c1b4d41fe77eaed028d209a477,651.67
0x027342b26e74ff005755d532f4035ec78822621b,387.51
0x02736d5c8dcea65539993d143a3de90cebca9c3c,805.25
0x02744561ef8292feec44b87d08e8961bb4e29bd8,674.36
0x02747fbebef61554592e17ef33d645a3780890b4,660.96
0x02752126b20e1ac22e068e29a12bc03d206711f4,667.79
0x027747771ce20e60d24344e2a62a1377960cced0,416.71
0x027763281d2088f8e23a42be830c244631e344ce,602.33
0x0277c418ad9186e3de965d28da09ca265314e6ae,601.82
0x027937f64f35377f87e8a8318c0370d74b456cc8,431.86
0x0279431a5e11d234dcf1d4493494db9f06ea42cd,676.74
0x0279a66c8fc0e8437c4c3fbd428da735c830ef16,661.67
0x0279ef39c3029af541cbabcf8e83afa0c96e8782,605.87
0x0279fec16f8d9195ac8345eebd1b6786e3336519,712.4
0x027a12b07a0b4f8199fea7e1b09ee9907a995390,606.27
0x027aa5f566399e167351f745a3bd80d8bacaa755,660.75
0x027af3fec91de9714ad0540be7b03487f332238d,680.64
0x027b2fdf7b0793679acde003a5e22e17a4803fed,336.97
0x027b6146248b3a7648e7c7e243bd01e1704bc3ca,730.26
0x027be761f83937636dc3bf635e2868f8c60d4e99,663.52
0x027c04aae42b4143f5718ab191ef5668c268c09b,532.89
0x027c50af86f3e7e4663f9933e48be032720fa8ff,660.73
0x027cb2d88746942364a7f8af881f3b69e9d08662,329.13
0x027cedb5d69afdd68ce27cf58dd6d05a72edc4f6,598.94
0x027e5ccac847d32be8ed742741d83a02fd9569b3,656.86
0x027e9fac2d42f779d2232b76e31a3b7cbd955d70,687.98
0x027ec37fe00524dbeeae9c6ba96164f84eca09bb,673.38
0x027f08f671c30de73da57a5e17c9a052e6fff567,600.0
0x027f4228e1c3080b77547885ca9297c2a410ce75,660.73
0x027f8eb5a7e2607c679b797dcd10193f03238ae0,663.45
0x027fca5dce8baa10e93ca93d0f2150e7ca4d4107,622.1
0x027fcbfa8ac860652c516b16a2f02080917489d2,608.72
0x027ffd3c119567e85998f4e6b9c3d83d5702660c,685.93
0x02803ab2f41603f75d57ab98871baf84b0c80e90,751.45
0x02803b28b29a24d895e523fbfa561700e01b09de,601.65
0x028062ffc2a94ca94e464240142c956d10fa449d,611.23
0x0280ce4e1add2b66e6fb0588976dec050c141135,611.76
0x0281531ebed0d369e29f29bb4295be46113e422b,672.07
0x028179cc3d6dd3e3f98086134062eb1f7236ae1b,602.34
0x0281817134298991d74fb31dcb3efa1e936a4c25,520.8
0x02820c1f9427f1c82e1901f1e7cadfb150560dac,600.59
0x028216b8e4ddc7b4272eea40afbaecca24f30b46,712.14
0x0282887135e0d365f4e4875870f86bbdaf1e39c9,700.23
0x0282dab7d9ba8b1f48d053dbadc4f3ba1c9cde59,675.59
0x02835133eb28375ad3e326843cf7c60ae4ee2634,601.52
0x02837591442503df088054033a4b4df8f2761267,601.64
0x028376711aef541bf1424ac8ac0aba60ec91df46,677.14
0x0283b39a24e3c67e48fcb05dbcff44b31a0e41c2,660.98
0x0283de3def25719ec46cb4db3bb1693f5af5cf6a,656.51
0x0284481639f1c8e0cf1e071d644181d7ad876293,372.99
0x028560d6943435b7e129c1872b67f36d65ce3b41,616.81
0x0285b14e8ccc8c4bcb7cf0bcafaf6965f573343e,406.62
0x028641d71b87eb53da604565ed4fca4f7585f663,704.53
0x0287445f647c448c92129fbb2ef816f43b0c0bf6,520.95
0x028a9d6c53b9388260474435e6781c8237adf1fe,433.16
0x028b43ead0c73b7099360e8d1a97d8daeed5b3bc,601.71
0x028b71522a2f1e60270bc545827045a6d88bb2a5,657.09
0x028b834fe5fc19bd8e5c5393c70b630268833d7f,600.0
0x028baf20c23e74a7cce3b3120bb95ab8d1e35278,616.97
0x028bb67ffc951c70e17826a916a9364f54e11e0d,661.66
0x028c0a2384ee76c564023f477b5d318a89161c16,761.16
0x028c68b65e6c87ede62b33c62824cd65c80e2b2d,508.98
0x028c6ca71aee61d84266c8ebd639e2db5800018c,601.64
0x028d10812993bf789c9c8789316f03e1985f07f2,732.69
0x028d51a69dd481428f5f1f3b222fd7328f155403,660.67
0x028da245d4add9bb4dd4a6ba2c0be7b683f0ab69,607.21
0x028db8e94e0836bdaeba5b743e0d400a3f9e90df,696.09
0x028e086f46912e677b909e30500c535aa10766b9,719.28
0x028e7eefc575b3113dc5aca8ff3177e330e0219d,436.49
0x028edad1e233e1d094925ee54d71368bce668f36,471.33
0x028f328c1e4ca62717b830db377ee1582bc1ece2,774.36
0x028ff776949531aada1fe98372b0f596cf170563,561.81
0x029006c55f810a12a7e2e4d2ab756417e8e511e2,668.71
0x029083b69bbba772dafec650c4e23f6490d93125,631.29
0x0290db8c9e32507d9ff1dd5a5bdcff32ac88ba09,615.64
0x0291f3886409579b55806283a1e3865b82d2ff74,751.19
0x02924ba1974a33fe4563a1f2b762847a2233d496,743.39
0x0292c117e0fc26212b22c5843b9755e7b676c6c0,625.78
0x0293fafe77e87627af48a55ec2129f769a9cb270,774.23
0x02940d1967e4e8d67d47ae49dbaa5f596e471475,600.0
0x02946828dba18fcb7cd09e9ebf891ceaa1bd7aa6,733.42
0x02948cbed87c7ac0beb2488396a3886b9f656634,355.45
0x029540b12432897be480e69f38001b8e29ebd295,662.19
0x029571abceddd08d74c97010eba66f0a7d13c087,385.15
0x0295cb6cd98aa3f2a8ae832a1b9c6f2b8a7160df,631.88
0x02961914072c1aaa8e0a3c8477874b311079b800,523.91
0x029832df0ace2538cdfbbd4fa198667ef84e7f68,601.64
0x0298b2ecdef68bc139b098461217a5b3161b69c8,684.07
0x02996c1eaf1ea3de391ed7c748ca6c0762cd5f04,553.28
0x0299cb22804ccda6eb64b5c891de04d9f526cccb,655.6
0x029a3d224e8c5daf8d5126f35502d7aecd23fb02,660.68
0x029ac3b28fff4be7c9b8853210a15c45e733a0b3,670.07
0x029b56845268708b6b05a90f761ebfe15151c738,584.07
0x029b8b56a2b189b9485d32f60884ca1fa1cc3d6e,640.42
0x029bc12540dc84ed8282d36ebc268b5762a64346,612.26
0x029bcb2e9d1e503e747dea7d0a55ebc055f9b03b,736.51
0x029c7afb648193e67014467bf18beb4cf395c879,671.58
0x029ce20ee686f00a1200b116086f90a682e30092,323.58
0x029d4f3c7a8f23ad7316731f271d4e194538d88e,408.36
0x029d81af39e6969033906aa51ba0a2e5f055fd43,757.08
0x029de7a8c9511978c4795beccf60553d36318cfd,751.36
0x029f19fc5a2425a4f04c3e1f6855af0afbcc3c93,848.85
0x02a06a60b8b437bf6cf79d0a5933908525a139e5,601.63
0x02a0788f463bf8fa2754fa49cd89cb1e079ca046,601.64
0x02a0f1a59940dddb35a38327e93d7abb49e285b1,584.96
0x02a15e66e82fbf790b363a7c2786dc3b8d053425,646.66
0x02a16e93539e8043766befc1d941835ef18a77d9,770.54
0x02a16f8df2b11b3a0c9f47cc5d705830792e3e6f,465.01
0x02a1da62dca18761b1e0f8a7bb5d0a596f58a815,696.15
0x02a298c6b33b6505e15faacf4f52ffcf1c43d4b7,644.45
0x02a4ac561a49bd3f4a51f97b8f5d697a4eeea26c,716.78
0x02a4b730674d63f39160a55a73f2d3557a230c1f,711.78
0x02a5948adf2f74c62c6feb8282786e4303e5275d,661.04
0x02a5c129419ffe445e6c07357715994a513741f6,804.98
0x02a5f4b01a1e60c1c1e96b7e5ccff7b083af88b1,518.27
0x02a73cd5c9135b68798838407a136b41ddea3c5e,561.01
0x02a73d22bd486381e61eca664377a06c446d5316,607.92
0x02a7c650e9a1a2d66deab637c07e1d627587c083,551.71
0x02a7d44b26eb2d8db454dbf7b9411ca9346cb1fb,601.55
0x02a7d80d21a3ab1719dd16ab66d716e588d79595,417.01
0x02a804c44c2ea1f8668904b3f52db0b41cd3782b,660.83
0x02a83b64466333f227303407d37c7e8e8fefd5b6,742.2
0x02a84f912d51ca31f8505789c648b842c576cf45,668.64
0x02a8f422e4623cf409b2a1a64a603b16357ea9da,518.42
0x02a904869e43d0be61a71f2e6e7af45f9dd27988,435.59
0x02a9cc149af402d3be54456c16da64f5004d467d,667.94
0x02aa6d3779d28383d69cd4221cd7dc2685011337,777.73
0x02ab1b3a8ac8e1aa17756058e67ef68be0508a2d,605.47
0x02ab74c629a0cb6e86e3cddaabfe05ca79a73bb1,620.55
0x02abe3cc8093daacee107e802ee44cb5f1379e1a,632.81
0x02ac4c9dca975e634793849092d2d5eac8d088c2,467.43
0x02ac7fe137f02f295382a5b9d298ceac978c96ad,666.07
0x02acfb247839cf5215aec318227dda400011e2ef,601.55
0x02ad56758fef56099cf57531d0c97bb1aa1f076e,780.17
0x02ada5d70b06b6db17011ed129b9b1738de45538,617.07
0x02aee0ce756fa0157294ff3ff48c1dd02adccf04,826.98
0x02aef62867532fbddf4521b3889a5af09b5333d8,668.43
0x02af03e62f2b267f460455f60f87842fe2807b7b,656.93
0x02af6f4620c185ba1aab781282a67f21106a2d61,397.14
0x02af867ab593ffb436e9102eec9b1ca5a693620a,417.87
0x02afca5527ecb2ffe3ed6ee9ae776c7d5da88923,477.91
0x02b04b832848dc70f98cc792cb005819df0959eb,672.96
0x02b04fd27fb898e6face6df1888f72906b5ba11c,665.99
0x02b05a37642df584a9586ffd1008b1898f470835,760.43
0x02b0f2fdd791d194a5d941579a696894d67c38b2,751.87
0x02b13fd8e0557ca41834df8fc2922eeadf4af6a7,640.27
0x02b202a0389ac791190121c2508e3532ad2cd297,657.01
0x02b21ae22bda250e3cbeb563aa9b4192ac41faa9,601.62
0x02b265d2ce756e835b1bff29e9a07e77d02488f3,704.62
0x02b2922c1163d06facf7c62d98a35e687e2741dd,657.36
0x02b2b3835e863da7c7aec928586cee0b04a261da,700.36
0x02b32bf15b786bced6a40e1834b91986cc30531d,657.07
0x02b3f9bfdf978bbe7434467761a706d44311a065,495.31
0x02b40f2f6b29db95866775e732352f6686885fa3,375.23
0x02b42cadcb1d54d586d7b19c4b40ccb858d61640,757.12
0x02b4d35435f702921a56b5c993c999b6b8eab1df,699.8
0x02b537c80038f273820b51deda8d904b8f2748ef,498.0
0x02b56b480fd9350fc83dbe2918a76c60232b4001,596.02
0x02b6073eec33b4c9fa95ec2d59bf433d389cb55d,739.57
0x02b654a6fa9f1b4ce089af16a04401faf035a2c6,661.1
0x02b664da23a3b5480f710785fd5926ee1d055788,560.59
0x02b6e3488b382c93f3f80abb237eb9fef16283be,621.21
0x02b72485ecdaabd5f9af68d9a5d2b2ca54d5339b,486.81
0x02b87eca370a3af303d5dd2d4c1b76c517930cf3,601.9
0x02b8db8f6d8fdfc914096ec6b20c9e6712781982,670.86
0x02b933d8e2a4dd4a4abf60908e81c7b6a7e39273,686.22
0x02b936ff5f54ef91b7e9e6fcd8aaed1160ee01c2,712.79
0x02b9dee806bc6e1093e348336d35b0866908712b,593.48
0x02babb5826d85c6a6354b923e94e7e9bb2643507,601.62
0x02baeeb92d7dac6dafe75d5f46fd045517c8f2e4,619.83
0x02bc46b19b1ea69c3e70918c899526e5adad7435,600.02
0x02bcb5d5a59ec3350ec2bed6c7ffcd5d566d9574,468.11
0x02bd126623a52f35c2df74208e73c5c7ded740d3,513.36
0x02bd653274feaa6e43618310400c5d1337758d1d,702.19
0x02be55b9045cfa9195e851c35896b33da3693764,503.16
0x02bee0a17903cc1f2f48b4514ec23aae547fe4a3,798.4
0x02bf4268c84ce1306d1e2af3c2f54d2b3214658e,414.23
0x02bf9d9885ab40a40835e137449db9600f366e6e,735.49
0x02c140cd842739c324846893adb64de09026b3f2,412.78
0x02c255ff1abb3242d5b2f325b7fecd1322cc40e7,687.22
0x02c2a7e2fdc63ced0c3c2534148b5f71a20eaa23,656.81
0x02c36a54388cddeaaeeb79f351b7e00b882c41d8,473.46
0x02c3b69b7588c4d117ea0eb4d7ba809f9613f470,676.9
0x02c3df430a4125a05feeb5fee31c0ee911f952e1,460.92
0x02c4a7b6f3e7743ceae95a2d7e6caa58ac0d4c66,619.75
0x02c4a98ccdfca694807554bec1cff46152b6d3d8,709.65
0x02c4bc6b7dda908bf89bda10cf8dbb8649823284,687.55
0x02c4ee6974bf68b002ea221fac8203f182d8a0bb,601.62
0x02c4f4a127e285550a192ac77c715b6f2e641e99,603.52
0x02c54f73a52ebac634c7365d9e4136370e18a7ad,650.02
0x02c58ac2ac1029aaf986a9be4adb656c813005a0,418.63
0x02c5c964a7e7a4daed55efdce3859e433d739ef1,662.18
0x02c6e7836e1a500ea2bf6cbc3c50c1adf742b670,667.71
0x02c74609ad8db018a47aca47b3d5f500025955e2,666.39
0x02c88ed34fb04d51b3cad4cd7823f998440dd762,678.68
0x02c98fe643a484a9a6b1bbb656c13bc281c624ca,607.96
0x02ca089c541a1e8d8cec24e066d7ffe2085cc528,738.19
0x02ca884e10a36b822c996a3339bdd21417a4d092,320.79
0x02cb1f7dca91c6987bd4f889b6ae03f18420082c,600.0
0x02cb44df23e2a5840eef59dbed570aad6401d3fa,405.25
0x02cb8ddf0e9fd20bedcdf13d765996870928864f,663.62
0x02cc8d6b7f7d73358ff67589691532ccd8f43fd9,656.74
0x02ccbf14d05af1bba1c85c0e4ebe34450b4bc3a1,471.99
0x02cd2b4bf11e6de846447526202b5f69760e7efb,661.47
0x02ce4a17f3cb0f68fa99d7b275c28c4cc318add8,601.52
0x02cee1b0ef2c8a7d31025b35b0cc271f59815035,542.36
0x02d0a54ce6f8ef3114c57247598ab66394da9af2,714.27
0x02d0e2b7b3af01c1a4e9c7e0bbe6bb58c09e44a4,668.7
0x02d1470908285f35efeb65b00162134ec721118d,367.58
0x02d14eafbf2724a0bc5e7c6fb21a799c7e1eb2b5,723.71
0x02d1a8ba9899069170eeb5339b300ec46ae0c8fb,601.65
0x02d1ef1d65fff7ad234b7e0d11c853cade2f513b,675.13
0x02d2324ed8cbaa5405ca0e76c01dfa7c51b328db,602.23
0x02d27262a78932e692eb9330646987559670bbda,506.17
0x02d27fa03e3443a5aa5db3bbec4c9e7fa2695115,601.59
0x02d2c85be49875baf06525167bb4797746b77f61,743.3
0x02d326f3af9a097816a145dbea25100059a5cdc5,657.16
0x02d37ff31824b401ef5c19579032dad4d98a8d67,601.58
0x02d5333d35b155ec5876f3a355b845ce37d2fd04,425.16
0x02d6190c22293e010846b439787d304668783885,692.93
0x02d6f83cdaaa281a48c8e2627eac84a6c843cc08,650.96
0x02d77fc7307cd7ec962eda62d25936156a7a6492,587.36
0x02d7da92ffbe43fc603bb8b5c5ccc032dc616d51,729.92
0x02d82a2663905f3ab3a880e257b9e8239949483a,656.95
0x02d86f9846faff28378cbfb438e2f9a87b5e7682,735.57
0x02d93e0bdcb28c88add70252d7a70168c269d6cb,600.03
0x02d9468f3794ad392949d3ef68750580046d7b79,422.04
0x02d9cd8f4b86421bfef64deaac6afe246eefaa0b,520.86
0x02da3599bfcda5a872b1b7158210369579f795ab,601.58
0x02da983db0d963407f2e95ae60df3bd648c8a92a,608.06
0x02dabc929961b484b6e41edbe3c25b97f870f507,660.68
0x02db6d1adc9e057240ec42dc7bb952a254534ebf,602.38
0x02db807be71c8ffcaf8c69aa313292d382d69dd9,657.18
0x02dbd1aa375c7d00ecf1de198158ffa332110d47,708.06
0x02dbd660e8ee9d7b7fa41bb28434e6f9ceb66989,608.06
0x02ddab581f06982cafddb23502714e485aa96df2,619.2
0x02debfb86afb43492c458869bd7904a897f08237,792.65
0x02e030f6975cc1cbda531b11ae4fd7ec698600c7,673.99
0x02e052679578006663d478fae910081209b4026c,657.53
0x02e07cc7e01b1ca69c0a6de55bfd9b99a8f0af3a,798.39
0x02e11fa8415aa760fff68f184fc1dd5f95aefb88,601.64
0x02e14b3e880efd1cb8a504540d31d91ca311280c,644.88
0x02e27435247f11adf8c7544af31dd6098677ea3f,620.22
0x02e29372ef6a6f563cc7fcdd78c1b6064b502eb6,684.04
0x02e29a42993eb150ccf30ec2bb3dca160d763c89,661.9
0x02e2b3f9e177e918e67e25b1a1b6a739049f9e22,615.57
